opponent, outcome, home/away, tourn, team1
Lehigh, L, H, 0,Lafayette
Holy Cross, L, A, 0,Lafayette
Navy, L, H, 0,Lafayette
American, L, A, 0,Lafayette
Lehigh, L, A, 0,Lafayette
Bucknell, L, H, 0,Lafayette
Colgate, W, H, 0,Lafayette
Navy, L, A, 1,Lafayette
LSU, L, A, 0,McNeese St.
Oklahoma, L, A, 0,McNeese St.
Texas St., L, H, 0,McNeese St.
Central Michigan, L, A, 0,McNeese St.
Louisiana Lafayette, L, A, 0,McNeese St.
Indiana, L, A, 0,McNeese St.
UCLA, L, A, 0,McNeese St.
Stephen F. Austin, L, A, 0,McNeese St.
Houston Baptist, L, A, 0,McNeese St.
Texas A&M Corpus Chris, L, H, 0,McNeese St.
Sam Houston St., W, H, 0,McNeese St.
Abilene Christian, L, A, 0,McNeese St.
Northwestern St., W, H, 0,McNeese St.
Incarnate Word, W, H, 0,McNeese St.
New Orleans, L, A, 0,McNeese St.
Southeastern Louisiana, L, A, 0,McNeese St.
Nicholls St., L, A, 0,McNeese St.
New Orleans, W, H, 0,McNeese St.
Northwestern St., L, A, 0,McNeese St.
Southeastern Louisiana, L, H, 0,McNeese St.
Lamar, L, H, 0,McNeese St.
Central Arkansas, L, H, 0,McNeese St.
Nicholls St., W, H, 0,McNeese St.
Lamar, W, A, 0,McNeese St.
Central Arkansas, W, A, 0,McNeese St.
Nicholls St., L, N, 1,McNeese St.
Furman, L, A, 0,Presbyterian
USC Upstate, W, H, 0,Presbyterian
The Citadel, W, H, 0,Presbyterian
VMI, L, A, 0,Presbyterian
Wofford, L, H, 0,Presbyterian
Gardner Webb, L, H, 0,Presbyterian
Winthrop, L, A, 0,Presbyterian
Clemson, L, A, 0,Presbyterian
Richmond, L, A, 0,Presbyterian
Marquette, L, A, 0,Presbyterian
Campbell, W, A, 0,Presbyterian
Longwood, W, H, 0,Presbyterian
High Point, L, A, 0,Presbyterian
Coastal Carolina, L, A, 0,Presbyterian
Radford, W, H, 0,Presbyterian
Charleston Southern, L, H, 0,Presbyterian
UNC Asheville, L, A, 0,Presbyterian
Liberty, L, H, 0,Presbyterian
Coastal Carolina, L, H, 0,Presbyterian
Gardner Webb, L, A, 0,Presbyterian
Charleston Southern, L, A, 0,Presbyterian
Campbell, L, H, 0,Presbyterian
UNC Asheville, L, H, 0,Presbyterian
Liberty, W, A, 0,Presbyterian
Longwood, W, A, 0,Presbyterian
High Point, L, H, 0,Presbyterian
Radford, W, N, 1,Presbyterian
Winthrop, L, N, 1,Presbyterian
Massachusetts, L, A, 0,Howard
Rutgers, L, A, 0,Howard
Texas Southern, W, N, 0,Howard
Central Arkansas, W, N, 0,Howard
William & Mary, W, H, 0,Howard
North Carolina A&T, L, A, 0,Howard
North Carolina Central, W, A, 0,Howard
Purdue, L, A, 0,Howard
Radford, L, H, 0,Howard
UMBC, W, H, 0,Howard
Central Michigan, L, A, 0,Howard
Columbia, L, A, 0,Howard
Hawaii, L, A, 0,Howard
Cornell, L, H, 0,Howard
Coppin St., W, H, 0,Howard
Harvard, L, H, 0,Howard
Delaware St., W, A, 0,Howard
Bethune Cookman, W, H, 0,Howard
Morgan St., L, A, 0,Howard
Maryland Eastern Shore, L, A, 0,Howard
Norfolk St., L, H, 0,Howard
Hampton, L, H, 0,Howard
Coppin St., L, A, 0,Howard
Maryland Eastern Shore, W, H, 0,Howard
Savannah St., L, H, 0,Howard
South Carolina St., L, H, 0,Howard
Florida A&M, W, H, 0,Howard
Hampton, L, A, 0,Howard
Norfolk St., L, A, 0,Howard
North Carolina Central, L, N, 1,Howard
Mississippi, L, A, 0,Northwestern St.
Louisiana Monroe, L, H, 0,Northwestern St.
Arizona, L, A, 0,Northwestern St.
Auburn, L, A, 0,Northwestern St.
Arkansas, L, A, 0,Northwestern St.
Baylor, L, A, 0,Northwestern St.
Houston Baptist, L, H, 0,Northwestern St.
Sam Houston St., L, H, 0,Northwestern St.
Incarnate Word, L, A, 0,Northwestern St.
Abilene Christian, L, A, 0,Northwestern St.
Lamar, L, A, 0,Northwestern St.
Texas A&M Corpus Chris, L, H, 0,Northwestern St.
McNeese St., L, A, 0,Northwestern St.
Nicholls St., W, A, 0,Northwestern St.
Southeastern Louisiana, W, H, 0,Northwestern St.
Central Arkansas, W, H, 0,Northwestern St.
Stephen F. Austin, L, A, 0,Northwestern St.
McNeese St., W, H, 0,Northwestern St.
Central Arkansas, L, A, 0,Northwestern St.
New Orleans, L, H, 0,Northwestern St.
Nicholls St., W, H, 0,Northwestern St.
Southeastern Louisiana, L, A, 0,Northwestern St.
Stephen F. Austin, L, H, 0,Northwestern St.
New Orleans, L, A, 0,Northwestern St.
Florida St., L, A, 0,Nicholls St.
Hawaii, L, A, 0,Nicholls St.
New Mexico, L, A, 0,Nicholls St.
San Diego St., L, A, 0,Nicholls St.
North Texas, L, A, 0,Nicholls St.
SMU, L, A, 0,Nicholls St.
Colorado, L, A, 0,Nicholls St.
Hampton, W, N, 0,Nicholls St.
Canisius, L, N, 0,Nicholls St.
Houston, L, A, 0,Nicholls St.
Lamar, L, H, 0,Nicholls St.
Memphis, L, A, 0,Nicholls St.
Abilene Christian, W, H, 0,Nicholls St.
Houston Baptist, L, A, 0,Nicholls St.
Texas A&M Corpus Chris, L, A, 0,Nicholls St.
Sam Houston St., L, A, 0,Nicholls St.
Central Arkansas, L, H, 0,Nicholls St.
Northwestern St., L, H, 0,Nicholls St.
Incarnate Word, L, A, 0,Nicholls St.
New Orleans, L, A, 0,Nicholls St.
McNeese St., W, H, 0,Nicholls St.
Incarnate Word, W, H, 0,Nicholls St.
Southeastern Louisiana, L, A, 0,Nicholls St.
Stephen F. Austin, L, H, 0,Nicholls St.
Northwestern St., L, A, 0,Nicholls St.
McNeese St., L, A, 0,Nicholls St.
New Orleans, W, H, 0,Nicholls St.
Central Arkansas, W, A, 0,Nicholls St.
Southeastern Louisiana, W, H, 0,Nicholls St.
McNeese St., W, N, 1,Nicholls St.
Sam Houston St., L, N, 1,Nicholls St.
Campbell, W, H, 0,Savannah St.
Arkansas St., W, H, 0,Savannah St.
Oregon, L, A, 0,Savannah St.
Baylor, L, A, 0,Savannah St.
Jackson St., L, A, 0,Savannah St.
South Florida, L, A, 0,Savannah St.
Georgia Southern, W, H, 0,Savannah St.
Eastern Kentucky, L, H, 0,Savannah St.
Utah, L, A, 0,Savannah St.
Missouri, L, A, 0,Savannah St.
Florida A&M, L, A, 0,Savannah St.
North Carolina A&T, W, H, 0,Savannah St.
North Carolina Central, L, H, 0,Savannah St.
Maryland Eastern Shore, W, H, 0,Savannah St.
Delaware St., W, H, 0,Savannah St.
Hampton, L, A, 0,Savannah St.
Norfolk St., L, A, 0,Savannah St.
North Carolina A&T, L, A, 0,Savannah St.
Bethune Cookman, L, A, 0,Savannah St.
Morgan St., W, H, 0,Savannah St.
Coppin St., W, H, 0,Savannah St.
South Carolina St., W, A, 0,Savannah St.
Howard, W, A, 0,Savannah St.
South Carolina St., W, H, 0,Savannah St.
North Carolina Central, L, A, 0,Savannah St.
Florida A&M, W, H, 0,Savannah St.
Delaware St., W, N, 1,Savannah St.
Bethune Cookman, W, N, 1,Savannah St.
Hampton, L, N, 1,Savannah St.
UT Arlington, L, H, 1,Savannah St.
Eastern Kentucky, L, A, 0,Coppin St.
Iowa, L, A, 0,Coppin St.
Towson, L, H, 0,Coppin St.
Akron, L, A, 0,Coppin St.
Hampton, L, H, 0,Coppin St.
Norfolk St., L, H, 0,Coppin St.
Kansas St., L, A, 0,Coppin St.
Fordham, L, A, 0,Coppin St.
San Francisco, L, A, 0,Coppin St.
California, L, A, 0,Coppin St.
Eastern Michigan, L, H, 0,Coppin St.
Creighton, L, A, 0,Coppin St.
Iowa St., L, A, 0,Coppin St.
Howard, L, A, 0,Coppin St.
Bethune Cookman, W, A, 0,Coppin St.
Florida A&M, W, A, 0,Coppin St.
North Carolina A&T, W, H, 0,Coppin St.
Maryland Eastern Shore, L, H, 0,Coppin St.
Morgan St., L, A, 0,Coppin St.
South Carolina St., L, A, 0,Coppin St.
Savannah St., L, A, 0,Coppin St.
Howard, W, H, 0,Coppin St.
Delaware St., L, H, 0,Coppin St.
North Carolina Central, W, H, 0,Coppin St.
Norfolk St., L, A, 0,Coppin St.
Morgan St., L, H, 0,Coppin St.
Delaware St., W, A, 0,Coppin St.
North Carolina A&T, W, N, 1,Coppin St.
South Carolina St., L, N, 1,Coppin St.
Wake Forest, L, A, 0,UMBC
St. John's, L, A, 0,UMBC
Loyola MD, L, H, 0,UMBC
Northern Colorado, W, A, 0,UMBC
Cal Poly, L, H, 0,UMBC
Navy, L, H, 0,UMBC
Colgate, L, H, 0,UMBC
Bowling Green, L, A, 0,UMBC
Longwood, W, A, 0,UMBC
Duquesne, L, A, 0,UMBC
Mount St. Mary's, W, H, 0,UMBC
Howard, L, A, 0,UMBC
Towson, L, A, 0,UMBC
Maryland Eastern Shore, W, H, 0,UMBC
NJIT, L, A, 0,UMBC
Albany, L, A, 0,UMBC
Maine, W, H, 0,UMBC
Stony Brook, L, A, 0,UMBC
UMass Lowell, L, H, 0,UMBC
Hartford, L, H, 0,UMBC
Vermont, L, A, 0,UMBC
Binghamton, L, A, 0,UMBC
New Hampshire, L, H, 0,UMBC
Albany, L, H, 0,UMBC
Maine, W, A, 0,UMBC
Stony Brook, L, H, 0,UMBC
UMass Lowell, L, A, 0,UMBC
Hartford, L, A, 0,UMBC
Vermont, L, H, 0,UMBC
Binghamton, W, H, 0,UMBC
New Hampshire, L, A, 0,UMBC
Stony Brook, L, A, 1,UMBC
San Francisco, L, H, 0,Illinois Chicago
Western Illinois, L, A, 0,Illinois Chicago
Drake, L, A, 0,Illinois Chicago
DePaul, L, H, 0,Illinois Chicago
UCF, L, A, 0,Illinois Chicago
Illinois, L, N, 0,Illinois Chicago
Illinois St., L, H, 0,Illinois Chicago
Loyola Chicago, L, A, 0,Illinois Chicago
Northern Illinois, L, H, 0,Illinois Chicago
Valparaiso, L, A, 0,Illinois Chicago
Detroit, L, A, 0,Illinois Chicago
Oakland, L, A, 0,Illinois Chicago
Green Bay, L, H, 0,Illinois Chicago
Milwaukee, L, H, 0,Illinois Chicago
Cleveland St., L, A, 0,Illinois Chicago
Northern Kentucky, L, A, 0,Illinois Chicago
Wright St., L, A, 0,Illinois Chicago
Youngstown St., L, H, 0,Illinois Chicago
Cleveland St., W, H, 0,Illinois Chicago
Valparaiso, L, H, 0,Illinois Chicago
Wright St., W, H, 0,Illinois Chicago
Northern Kentucky, W, H, 0,Illinois Chicago
Youngstown St., L, A, 0,Illinois Chicago
Detroit, L, H, 0,Illinois Chicago
Oakland, L, H, 0,Illinois Chicago
Green Bay, L, A, 0,Illinois Chicago
Milwaukee, L, A, 0,Illinois Chicago
Wright St., L, N, 1,Illinois Chicago
Connecticut, L, A, 0,Maine
LIU Brooklyn, L, A, 0,Maine
Wagner, L, A, 0,Maine
Longwood, W, H, 0,Maine
Central Connecticut, W, A, 0,Maine
Army, L, H, 0,Maine
Marquette, L, A, 0,Maine
Dartmouth, L, H, 0,Maine
Boston College, L, A, 0,Maine
Fordham, L, A, 0,Maine
Holy Cross, L, A, 0,Maine
Quinnipiac, W, H, 0,Maine
Brown, W, H, 0,Maine
Vermont, L, H, 0,Maine
UMBC, L, A, 0,Maine
UMass Lowell, W, A, 0,Maine
Albany, W, H, 0,Maine
New Hampshire, L, H, 0,Maine
Stony Brook, L, A, 0,Maine
Hartford, W, A, 0,Maine
Binghamton, W, H, 0,Maine
Vermont, L, A, 0,Maine
UMBC, L, H, 0,Maine
New Hampshire, L, A, 0,Maine
UMass Lowell, L, H, 0,Maine
Albany, L, A, 0,Maine
Stony Brook, L, H, 0,Maine
Hartford, L, H, 0,Maine
Binghamton, L, A, 0,Maine
Vermont, L, A, 1,Maine
VCU, L, A, 0,Prairie View A&M
Houston, L, A, 0,Prairie View A&M
Bryant, L, A, 0,Prairie View A&M
Radford, L, N, 0,Prairie View A&M
Wisconsin, L, A, 0,Prairie View A&M
UNLV, L, A, 0,Prairie View A&M
Baylor, L, A, 0,Prairie View A&M
TCU, L, A, 0,Prairie View A&M
Tulane, L, A, 0,Prairie View A&M
Texas St., L, H, 0,Prairie View A&M
Nebraska, L, A, 0,Prairie View A&M
Louisiana Tech, L, A, 0,Prairie View A&M
Alcorn St., L, H, 0,Prairie View A&M
Southern, W, H, 0,Prairie View A&M
Texas Southern, L, A, 0,Prairie View A&M
Grambling St., L, A, 0,Prairie View A&M
Jackson St., L, A, 0,Prairie View A&M
Arkansas Pine Bluff, L, H, 0,Prairie View A&M
Mississippi Valley St., L, H, 0,Prairie View A&M
Alabama A&M, L, A, 0,Prairie View A&M
Alabama St., L, A, 0,Prairie View A&M
Texas Southern, W, H, 0,Prairie View A&M
Grambling St., W, H, 0,Prairie View A&M
Jackson St., L, H, 0,Prairie View A&M
Arkansas Pine Bluff, W, A, 0,Prairie View A&M
Mississippi Valley St., W, A, 0,Prairie View A&M
Alabama St., L, H, 0,Prairie View A&M
Alabama A&M, W, H, 0,Prairie View A&M
Alcorn St., L, A, 0,Prairie View A&M
Southern, W, A, 0,Prairie View A&M
Jackson St., L, N, 1,Prairie View A&M
Loyola Chicago, L, A, 0,UTSA
Clemson, L, A, 0,UTSA
Creighton, L, A, 0,UTSA
Southern Utah, W, A, 0,UTSA
Central Arkansas, L, N, 0,UTSA
Texas Southern, L, N, 0,UTSA
Texas St., L, A, 0,UTSA
Texas, L, A, 0,UTSA
Texas A&M Corpus Chris, L, H, 0,UTSA
Utah Valley, L, H, 0,UTSA
Cal Poly, L, H, 0,UTSA
North Texas, L, H, 0,UTSA
Rice, W, H, 0,UTSA
UAB, L, A, 0,UTSA
Middle Tennessee, L, A, 0,UTSA
UTEP, W, H, 0,UTSA
FIU, L, H, 0,UTSA
Florida Atlantic, L, H, 0,UTSA
Louisiana Tech, L, A, 0,UTSA
Southern Miss, L, A, 0,UTSA
Western Kentucky, L, H, 0,UTSA
Marshall, L, H, 0,UTSA
Florida Atlantic, L, A, 0,UTSA
FIU, L, A, 0,UTSA
Louisiana Tech, L, H, 0,UTSA
Southern Miss, W, H, 0,UTSA
Charlotte, L, A, 0,UTSA
Old Dominion, L, A, 0,UTSA
UTEP, L, A, 0,UTSA
Florida Atlantic, L, N, 1,UTSA
Purdue, L, A, 0,North Carolina A&T
Florida, L, A, 0,North Carolina A&T
Buffalo, L, N, 0,North Carolina A&T
Niagara, L, N, 0,North Carolina A&T
Virginia Tech, L, A, 0,North Carolina A&T
North Dakota St., L, A, 0,North Carolina A&T
Northern Kentucky, W, H, 0,North Carolina A&T
UNC Greensboro, W, H, 0,North Carolina A&T
Howard, W, H, 0,North Carolina A&T
Maryland Eastern Shore, W, H, 0,North Carolina A&T
East Carolina, L, A, 0,North Carolina A&T
Grambling St., W, H, 0,North Carolina A&T
Toledo, L, A, 0,North Carolina A&T
Kent St., L, H, 0,North Carolina A&T
USC Upstate, L, A, 0,North Carolina A&T
Savannah St., L, A, 0,North Carolina A&T
South Carolina St., L, A, 0,North Carolina A&T
Hampton, L, H, 0,North Carolina A&T
Norfolk St., L, H, 0,North Carolina A&T
Delaware St., L, A, 0,North Carolina A&T
Coppin St., L, A, 0,North Carolina A&T
Savannah St., W, H, 0,North Carolina A&T
Charlotte, L, H, 0,North Carolina A&T
North Carolina Central, W, A, 0,North Carolina A&T
Florida A&M, W, H, 0,North Carolina A&T
Bethune Cookman, L, H, 0,North Carolina A&T
Morgan St., L, A, 0,North Carolina A&T
Florida A&M, W, A, 0,North Carolina A&T
Bethune Cookman, L, A, 0,North Carolina A&T
North Carolina Central, W, H, 0,North Carolina A&T
Coppin St., L, N, 1,North Carolina A&T
Dayton, L, A, 0,Southeast Missouri St.
Evansville, L, A, 0,Southeast Missouri St.
Alabama A&M, L, A, 0,Southeast Missouri St.
UT Rio Grande Valley, L, A, 0,Southeast Missouri St.
Loyola Marymount, L, H, 0,Southeast Missouri St.
Southern Illinois, L, A, 0,Southeast Missouri St.
Memphis, L, A, 0,Southeast Missouri St.
Bowling Green, L, H, 0,Southeast Missouri St.
Mississippi, L, H, 0,Southeast Missouri St.
Northern Kentucky, L, A, 0,Southeast Missouri St.
Missouri St., W, A, 0,Southeast Missouri St.
Belmont, L, H, 0,Southeast Missouri St.
Tennessee St., L, H, 0,Southeast Missouri St.
Morehead St., L, A, 0,Southeast Missouri St.
Eastern Kentucky, L, A, 0,Southeast Missouri St.
Jacksonville St., L, H, 0,Southeast Missouri St.
Tennessee Tech, L, A, 0,Southeast Missouri St.
Tennessee Martin, W, H, 0,Southeast Missouri St.
SIU Edwardsville, W, A, 0,Southeast Missouri St.
Austin Peay, L, H, 0,Southeast Missouri St.
Murray St., L, H, 0,Southeast Missouri St.
Eastern Illinois, L, A, 0,Southeast Missouri St.
Tennessee Martin, L, A, 0,Southeast Missouri St.
Murray St., L, A, 0,Southeast Missouri St.
SIU Edwardsville, L, H, 0,Southeast Missouri St.
Eastern Illinois, L, H, 0,Southeast Missouri St.
Austin Peay, L, A, 0,Southeast Missouri St.
Nebraska, L, A, 0,Mississippi Valley St.
Air Force, L, A, 0,Mississippi Valley St.
New Mexico St., L, A, 0,Mississippi Valley St.
Grand Canyon, L, A, 0,Mississippi Valley St.
BYU, L, A, 0,Mississippi Valley St.
Robert Morris, L, N, 0,Mississippi Valley St.
Tennessee Tech, L, A, 0,Mississippi Valley St.
Duquesne, L, A, 0,Mississippi Valley St.
North Carolina Central, L, A, 0,Mississippi Valley St.
Seattle, L, A, 0,Mississippi Valley St.
Evansville, L, A, 0,Mississippi Valley St.
Northwestern, L, A, 0,Mississippi Valley St.
North Texas, L, A, 0,Mississippi Valley St.
Hawaii, L, A, 0,Mississippi Valley St.
Arkansas Pine Bluff, W, H, 0,Mississippi Valley St.
Alabama St., L, A, 0,Mississippi Valley St.
Alabama A&M, W, A, 0,Mississippi Valley St.
Alcorn St., L, H, 0,Mississippi Valley St.
Southern, L, H, 0,Mississippi Valley St.
Texas Southern, L, A, 0,Mississippi Valley St.
Prairie View A&M, W, A, 0,Mississippi Valley St.
Jackson St., L, H, 0,Mississippi Valley St.
Grambling St., W, H, 0,Mississippi Valley St.
Alabama St., L, H, 0,Mississippi Valley St.
Alabama A&M, W, H, 0,Mississippi Valley St.
Alcorn St., L, A, 0,Mississippi Valley St.
Southern, L, A, 0,Mississippi Valley St.
Texas Southern, L, H, 0,Mississippi Valley St.
Prairie View A&M, L, H, 0,Mississippi Valley St.
Jackson St., L, A, 0,Mississippi Valley St.
Grambling St., W, A, 0,Mississippi Valley St.
Arkansas Pine Bluff, L, A, 0,Mississippi Valley St.
Grambling St., W, N, 1,Mississippi Valley St.
Alcorn St., W, N, 1,Mississippi Valley St.
Jackson St., L, N, 1,Mississippi Valley St.
Utah, L, A, 0,Southern Utah
UNLV, L, A, 0,Southern Utah
UTSA, L, H, 0,Southern Utah
Cal St. Fullerton, L, H, 0,Southern Utah
Eastern Kentucky, L, A, 0,Southern Utah
Utah Valley, W, A, 0,Southern Utah
Saint Mary's, L, A, 0,Southern Utah
IUPUI, L, A, 0,Southern Utah
Butler, L, A, 0,Southern Utah
Montana St., W, H, 0,Southern Utah
Montana, L, H, 0,Southern Utah
Northern Arizona, L, H, 0,Southern Utah
Eastern Washington, L, A, 0,Southern Utah
Idaho, W, A, 0,Southern Utah
Northern Colorado, L, H, 0,Southern Utah
North Dakota, L, H, 0,Southern Utah
Idaho St., L, A, 0,Southern Utah
Weber St., L, A, 0,Southern Utah
Idaho, L, H, 0,Southern Utah
Eastern Washington, L, H, 0,Southern Utah
Montana, L, A, 0,Southern Utah
Montana St., L, A, 0,Southern Utah
Weber St., L, H, 0,Southern Utah
Idaho St., L, H, 0,Southern Utah
Northern Arizona, W, A, 0,Southern Utah
Sacramento St., L, A, 0,Southern Utah
Portland St., L, A, 0,Southern Utah
North Dakota, L, N, 1,Southern Utah
Washington St., L, A, 0,Northern Arizona
Boise St., L, A, 0,Northern Arizona
Gonzaga, L, A, 0,Northern Arizona
Norfolk St., L, H, 0,Northern Arizona
Hampton, L, H, 0,Northern Arizona
Cal St. Bakersfield, L, A, 0,Northern Arizona
Arizona, L, A, 0,Northern Arizona
Arkansas Little Rock, L, A, 0,Northern Arizona
Tulsa, L, A, 0,Northern Arizona
Montana, L, H, 0,Northern Arizona
Montana St., L, H, 0,Northern Arizona
Southern Utah, W, A, 0,Northern Arizona
Idaho, L, A, 0,Northern Arizona
Eastern Washington, L, A, 0,Northern Arizona
North Dakota, L, H, 0,Northern Arizona
Northern Colorado, L, H, 0,Northern Arizona
Weber St., L, A, 0,Northern Arizona
Idaho St., L, A, 0,Northern Arizona
Eastern Washington, L, H, 0,Northern Arizona
Idaho, W, H, 0,Northern Arizona
Montana St., L, A, 0,Northern Arizona
Montana, L, A, 0,Northern Arizona
Idaho St., W, H, 0,Northern Arizona
Weber St., L, H, 0,Northern Arizona
Southern Utah, L, H, 0,Northern Arizona
Portland St., L, A, 0,Northern Arizona
Sacramento St., L, A, 0,Northern Arizona
Eastern Washington, L, N, 1,Northern Arizona
Seattle, W, A, 0,Arkansas Pine Bluff
Oklahoma St., L, A, 0,Arkansas Pine Bluff
Michigan St., L, A, 0,Arkansas Pine Bluff
Cincinnati, L, A, 0,Arkansas Pine Bluff
Nebraska, L, A, 0,Arkansas Pine Bluff
Army, L, A, 0,Arkansas Pine Bluff
Southeastern Louisiana, W, N, 0,Arkansas Pine Bluff
Hawaii, L, A, 0,Arkansas Pine Bluff
Virginia Tech, L, A, 0,Arkansas Pine Bluff
Iowa St., L, A, 0,Arkansas Pine Bluff
Santa Clara, L, A, 0,Arkansas Pine Bluff
Texas Tech, L, A, 0,Arkansas Pine Bluff
Ohio, L, A, 0,Arkansas Pine Bluff
Missouri, L, A, 0,Arkansas Pine Bluff
Mississippi Valley St., L, A, 0,Arkansas Pine Bluff
Alabama A&M, L, A, 0,Arkansas Pine Bluff
Alabama St., W, A, 0,Arkansas Pine Bluff
Southern, L, H, 0,Arkansas Pine Bluff
Alcorn St., L, H, 0,Arkansas Pine Bluff
Prairie View A&M, W, A, 0,Arkansas Pine Bluff
Texas Southern, L, A, 0,Arkansas Pine Bluff
Grambling St., W, H, 0,Arkansas Pine Bluff
Jackson St., L, H, 0,Arkansas Pine Bluff
Alabama A&M, L, H, 0,Arkansas Pine Bluff
Alabama St., W, H, 0,Arkansas Pine Bluff
Southern, L, A, 0,Arkansas Pine Bluff
Alcorn St., L, A, 0,Arkansas Pine Bluff
Prairie View A&M, L, H, 0,Arkansas Pine Bluff
Texas Southern, L, H, 0,Arkansas Pine Bluff
Grambling St., W, A, 0,Arkansas Pine Bluff
Jackson St., L, A, 0,Arkansas Pine Bluff
Mississippi Valley St., W, H, 0,Arkansas Pine Bluff
Alabama A&M, L, N, 1,Arkansas Pine Bluff
East Carolina, L, A, 0,Grambling St.
Ohio St., L, A, 0,Grambling St.
Memphis, L, A, 0,Grambling St.
Louisiana Tech, L, H, 0,Grambling St.
UT Arlington, L, A, 0,Grambling St.
Marquette, L, A, 0,Grambling St.
Tennessee St., L, N, 0,Grambling St.
North Carolina A&T, L, A, 0,Grambling St.
Virginia Tech, L, A, 0,Grambling St.
Alabama A&M, W, H, 0,Grambling St.
Alabama St., W, H, 0,Grambling St.
Southern, L, A, 0,Grambling St.
Alcorn St., L, A, 0,Grambling St.
Prairie View A&M, W, H, 0,Grambling St.
Texas Southern, L, H, 0,Grambling St.
Jackson St., L, A, 0,Grambling St.
Arkansas Pine Bluff, L, A, 0,Grambling St.
Mississippi Valley St., L, A, 0,Grambling St.
Southern, L, H, 0,Grambling St.
Alcorn St., L, H, 0,Grambling St.
Prairie View A&M, L, A, 0,Grambling St.
Texas Southern, L, A, 0,Grambling St.
Jackson St., L, H, 0,Grambling St.
Arkansas Pine Bluff, L, H, 0,Grambling St.
Mississippi Valley St., L, H, 0,Grambling St.
Alabama A&M, W, A, 0,Grambling St.
Alabama St., L, A, 0,Grambling St.
Mississippi Valley St., L, N, 1,Grambling St.
Duke, L, A, 0,Bryant
Prairie View A&M, W, H, 0,Bryant
Siena, L, H, 0,Bryant
Harvard, L, A, 0,Bryant
Georgetown, L, A, 0,Bryant
New Hampshire, L, A, 0,Bryant
Yale, L, A, 0,Bryant
Brown, L, H, 0,Bryant
Army, L, H, 0,Bryant
Providence, L, A, 0,Bryant
Michigan, L, A, 0,Bryant
Dartmouth, W, A, 0,Bryant
Central Connecticut, W, H, 0,Bryant
Fairleigh Dickinson, W, A, 0,Bryant
Wagner, L, A, 0,Bryant
Mount St. Mary's, W, A, 0,Bryant
St. Francis NY, W, H, 0,Bryant
LIU Brooklyn, L, H, 0,Bryant
St. Francis PA, L, H, 0,Bryant
Robert Morris, L, H, 0,Bryant
Central Connecticut, L, A, 0,Bryant
Sacred Heart, L, A, 0,Bryant
St. Francis PA, L, A, 0,Bryant
Robert Morris, L, A, 0,Bryant
Fairleigh Dickinson, L, H, 0,Bryant
Wagner, L, H, 0,Bryant
Sacred Heart, L, H, 0,Bryant
Mount St. Mary's, L, H, 0,Bryant
St. Francis NY, L, A, 0,Bryant
LIU Brooklyn, W, A, 0,Bryant
Iowa St., L, A, 0,Chicago St.
Illinois, L, A, 0,Chicago St.
Jacksonville St., L, N, 0,Chicago St.
Alabama St., L, N, 0,Chicago St.
Northern Illinois, L, A, 0,Chicago St.
DePaul, L, A, 0,Chicago St.
Valparaiso, L, H, 0,Chicago St.
Northwestern, L, A, 0,Chicago St.
Minnesota, L, A, 0,Chicago St.
Western Illinois, W, H, 0,Chicago St.
Marquette, L, A, 0,Chicago St.
Oakland, L, A, 0,Chicago St.
Ball St., L, A, 0,Chicago St.
Seattle, L, H, 0,Chicago St.
Cal St. Bakersfield, L, H, 0,Chicago St.
UT Rio Grande Valley, L, A, 0,Chicago St.
New Mexico St., L, A, 0,Chicago St.
Green Bay, L, H, 0,Chicago St.
Grand Canyon, L, H, 0,Chicago St.
Utah Valley, L, H, 0,Chicago St.
UMKC, L, A, 0,Chicago St.
Seattle, L, A, 0,Chicago St.
Cal St. Bakersfield, L, A, 0,Chicago St.
New Mexico St., L, H, 0,Chicago St.
Utah Valley, L, A, 0,Chicago St.
Grand Canyon, L, A, 0,Chicago St.
UT Rio Grande Valley, L, H, 0,Chicago St.
UMKC, L, H, 0,Chicago St.
Cal St. Bakersfield, L, N, 1,Chicago St.
Miami FL, L, A, 0,UT Rio Grande Valley
